"LOCATION","Country","VARIABLE","Variable","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"SWE","Sweden","PDTY","Labour productivity, total economy","Q","Quarterly","1988-Q4","Q4-1988","IDX","Index","0","Units","2015","2015",0.605646125082669,,
"SWE","Sweden","PDTY","Labour productivity, total economy","Q","Quarterly","1989-Q1","Q1-1989","IDX","Index","0","Units","2015","2015",0.609695093936051,,
"SWE","Sweden","PDTY","Labour productivity, total economy","Q","Quarterly","1989-Q2","Q2-1989","IDX","Index","0","Units","2015","2015",0.610190760016167,,
"SWE","Sweden","PDTY","Labour productivity, total economy","Q","Quarterly","1989-Q3","Q3-1989","IDX","Index","0","Units","2015","2015",0.610033178212178,,
"SWE","Sweden","PDTY","Labour productivity, total economy","Q","Quarterly","1989-Q4","Q4-1989","IDX","Index","0","Units","2015","2015",0.60945302835898,,
"SWE","Sweden","PDTY","Labour productivity, total economy","Q","Quarterly","1990-Q1","Q1-1990","IDX","Index","0","Units","2015","2015",0.60925531944211,,
"SWE","Sweden","PDTY","Labour productivity, total economy","Q","Quarterly","1990-Q2","Q2-1990","IDX","Index","0","Units","2015","2015",0.608552603065646,,
"SWE","Sweden","PDTY","Labour productivity, total economy","Q","Quarterly","1990-Q3","Q3-1990","IDX","Index","0","Units","2015","2015",0.608353991113121,,
"SWE","Sweden","PDTY","Labour productivity, total economy","Q","Quarterly","1990-Q4","Q4-1990","IDX","Index","0","Units","2015","2015",0.609146629075129,,
"SWE","Sweden","PDTY","Labour productivity, total economy","Q","Quarterly","1991-Q1","Q1-1991","IDX","Index","0","Units","2015","2015",0.604024002557551,,
"SWE","Sweden","PDTY","Labour productivity, total economy","Q","Quarterly","1991-Q2","Q2-1991","IDX","Index","0","Units","2015","2015",0.608017284727361,,
"SWE","Sweden","PDTY","Labour productivity, total economy","Q","Quarterly","1991-Q3","Q3-1991","IDX","Index","0","Units","2015","2015",0.613262084751071,,
"SWE","Sweden","PDTY","Labour productivity, total economy","Q","Quarterly","1991-Q4","Q4-1991","IDX","Index","0","Units","2015","2015",0.618997431152004,,
"SWE","Sweden","PDTY","Labour productivity, total economy","Q","Quarterly","1992-Q1","Q1-1992","IDX","Index","0","Units","2015","2015",0.625344808411608,,
"SWE","Sweden","PDTY","Labour productivity, total economy","Q","Quarterly","1992-Q2","Q2-1992","IDX","Index","0","Units","2015","2015",0.629893474966162,,
"SWE","Sweden","PDTY","Labour productivity, total economy","Q","Quarterly","1992-Q3","Q3-1992","IDX","Index","0","Units","2015","2015",0.634176013029622,,
"SWE","Sweden","PDTY","Labour productivity, total economy","Q","Quarterly","1992-Q4","Q4-1992","IDX","Index","0","Units","2015","2015",0.639109066393745,,
"SWE","Sweden","PDTY","Labour productivity, total economy","Q","Quarterly","1993-Q1","Q1-1993","IDX","Index","0","Units","2015","2015",0.636345623275796,,
"SWE","Sweden","PDTY","Labour productivity, total economy","Q","Quarterly","1993-Q2","Q2-1993","IDX","Index","0","Units","2015","2015",0.649230382557252,,
"SWE","Sweden","PDTY","Labour productivity, total economy","Q","Quarterly","1993-Q3","Q3-1993","IDX","Index","0","Units","2015","2015",0.662061442669549,,
"SWE","Sweden","PDTY","Labour productivity, total economy","Q","Quarterly","1993-Q4","Q4-1993","IDX","Index","0","Units","2015","2015",0.665411180455466,,
"SWE","Sweden","PDTY","Labour productivity, total economy","Q","Quarterly","1994-Q1","Q1-1994","IDX","Index","0","Units","2015","2015",0.675981977211961,,
"SWE","Sweden","PDTY","Labour productivity, total economy","Q","Quarterly","1994-Q2","Q2-1994","IDX","Index","0","Units","2015","2015",0.68239418338427,,
"SWE","Sweden","PDTY","Labour productivity, total economy","Q","Quarterly","1994-Q3","Q3-1994","IDX","Index","0","Units","2015","2015",0.687221694122587,,
"SWE","Sweden","PDTY","Labour productivity, total economy","Q","Quarterly","1994-Q4","Q4-1994","IDX","Index","0","Units","2015","2015",0.69337329915804,,
"SWE","Sweden","PDTY","Labour productivity, total economy","Q","Quarterly","1995-Q1","Q1-1995","IDX","Index","0","Units","2015","2015",0.69685091610171,,
"SWE","Sweden","PDTY","Labour productivity, total economy","Q","Quarterly","1995-Q2","Q2-1995","IDX","Index","0","Units","2015","2015",0.698905728319288,,
"SWE","Sweden","PDTY","Labour productivity, total economy","Q","Quarterly","1995-Q3","Q3-1995","IDX","Index","0","Units","2015","2015",0.703336197874226,,
"SWE","Sweden","PDTY","Labour productivity, total economy","Q","Quarterly","1995-Q4","Q4-1995","IDX","Index","0","Units","2015","2015",0.709707307913034,,
"SWE","Sweden","PDTY","Labour productivity, total economy","Q","Quarterly","1996-Q1","Q1-1996","IDX","Index","0","Units","2015","2015",0.715159137204592,,
"SWE","Sweden","PDTY","Labour productivity, total economy","Q","Quarterly","1996-Q2","Q2-1996","IDX","Index","0","Units","2015","2015",0.714314143877879,,
"SWE","Sweden","PDTY","Labour productivity, total economy","Q","Quarterly","1996-Q3","Q3-1996","IDX","Index","0","Units","2015","2015",0.721159356767297,,
"SWE","Sweden","PDTY","Labour productivity, total economy","Q","Quarterly","1996-Q4","Q4-1996","IDX","Index","0","Units","2015","2015",0.727044625697029,,
"SWE","Sweden","PDTY","Labour productivity, total economy","Q","Quarterly","1997-Q1","Q1-1997","IDX","Index","0","Units","2015","2015",0.73920960551834,,
"SWE","Sweden","PDTY","Labour productivity, total economy","Q","Quarterly","1997-Q2","Q2-1997","IDX","Index","0","Units","2015","2015",0.749823558181569,,
"SWE","Sweden","PDTY","Labour productivity, total economy","Q","Quarterly","1997-Q3","Q3-1997","IDX","Index","0","Units","2015","2015",0.753885476599717,,
"SWE","Sweden","PDTY","Labour productivity, total economy","Q","Quarterly","1997-Q4","Q4-1997","IDX","Index","0","Units","2015","2015",0.76701534914179,,
"SWE","Sweden","PDTY","Labour productivity, total economy","Q","Quarterly","1998-Q1","Q1-1998","IDX","Index","0","Units","2015","2015",0.765983329560921,,
"SWE","Sweden","PDTY","Labour productivity, total economy","Q","Quarterly","1998-Q2","Q2-1998","IDX","Index","0","Units","2015","2015",0.772038980910378,,
"SWE","Sweden","PDTY","Labour productivity, total economy","Q","Quarterly","1998-Q3","Q3-1998","IDX","Index","0","Units","2015","2015",0.771159114311797,,
"SWE","Sweden","PDTY","Labour productivity, total economy","Q","Quarterly","1998-Q4","Q4-1998","IDX","Index","0","Units","2015","2015",0.77456900106151,,
"SWE","Sweden","PDTY","Labour productivity, total economy","Q","Quarterly","1999-Q1","Q1-1999","IDX","Index","0","Units","2015","2015",0.780617075584908,,
"SWE","Sweden","PDTY","Labour productivity, total economy","Q","Quarterly","1999-Q2","Q2-1999","IDX","Index","0","Units","2015","2015",0.781243861794198,,
"SWE","Sweden","PDTY","Labour productivity, total economy","Q","Quarterly","1999-Q3","Q3-1999","IDX","Index","0","Units","2015","2015",0.785971925536112,,
"SWE","Sweden","PDTY","Labour productivity, total economy","Q","Quarterly","1999-Q4","Q4-1999","IDX","Index","0","Units","2015","2015",0.796433080552708,,
"SWE","Sweden","PDTY","Labour productivity, total economy","Q","Quarterly","2000-Q1","Q1-2000","IDX","Index","0","Units","2015","2015",0.797645352818551,,
"SWE","Sweden","PDTY","Labour productivity, total economy","Q","Quarterly","2000-Q2","Q2-2000","IDX","Index","0","Units","2015","2015",0.807648030610972,,
"SWE","Sweden","PDTY","Labour productivity, total economy","Q","Quarterly","2000-Q3","Q3-2000","IDX","Index","0","Units","2015","2015",0.813285170640447,,
"SWE","Sweden","PDTY","Labour productivity, total economy","Q","Quarterly","2000-Q4","Q4-2000","IDX","Index","0","Units","2015","2015",0.803617862620018,,
"SWE","Sweden","PDTY","Labour productivity, total economy","Q","Quarterly","2001-Q1","Q1-2001","IDX","Index","0","Units","2015","2015",0.799954007852971,,
"SWE","Sweden","PDTY","Labour productivity, total economy","Q","Quarterly","2001-Q2","Q2-2001","IDX","Index","0","Units","2015","2015",0.799471735500482,,
"SWE","Sweden","PDTY","Labour productivity, total economy","Q","Quarterly","2001-Q3","Q3-2001","IDX","Index","0","Units","2015","2015",0.800020345048184,,
"SWE","Sweden","PDTY","Labour productivity, total economy","Q","Quarterly","2001-Q4","Q4-2001","IDX","Index","0","Units","2015","2015",0.807680014453932,,
"SWE","Sweden","PDTY","Labour productivity, total economy","Q","Quarterly","2002-Q1","Q1-2002","IDX","Index","0","Units","2015","2015",0.806001632626593,,
"SWE","Sweden","PDTY","Labour productivity, total economy","Q","Quarterly","2002-Q2","Q2-2002","IDX","Index","0","Units","2015","2015",0.820075605491567,,
"SWE","Sweden","PDTY","Labour productivity, total economy","Q","Quarterly","2002-Q3","Q3-2002","IDX","Index","0","Units","2015","2015",0.824310491587402,,
"SWE","Sweden","PDTY","Labour productivity, total economy","Q","Quarterly","2002-Q4","Q4-2002","IDX","Index","0","Units","2015","2015",0.827081279887871,,
"SWE","Sweden","PDTY","Labour productivity, total economy","Q","Quarterly","2003-Q1","Q1-2003","IDX","Index","0","Units","2015","2015",0.83740486802739,,
"SWE","Sweden","PDTY","Labour productivity, total economy","Q","Quarterly","2003-Q2","Q2-2003","IDX","Index","0","Units","2015","2015",0.833452460431047,,
"SWE","Sweden","PDTY","Labour productivity, total economy","Q","Quarterly","2003-Q3","Q3-2003","IDX","Index","0","Units","2015","2015",0.848042428921727,,
"SWE","Sweden","PDTY","Labour productivity, total economy","Q","Quarterly","2003-Q4","Q4-2003","IDX","Index","0","Units","2015","2015",0.855869381311979,,
"SWE","Sweden","PDTY","Labour productivity, total economy","Q","Quarterly","2004-Q1","Q1-2004","IDX","Index","0","Units","2015","2015",0.872714798006672,,
"SWE","Sweden","PDTY","Labour productivity, total economy","Q","Quarterly","2004-Q2","Q2-2004","IDX","Index","0","Units","2015","2015",0.877947836534592,,
"SWE","Sweden","PDTY","Labour productivity, total economy","Q","Quarterly","2004-Q3","Q3-2004","IDX","Index","0","Units","2015","2015",0.884027861884403,,
"SWE","Sweden","PDTY","Labour productivity, total economy","Q","Quarterly","2004-Q4","Q4-2004","IDX","Index","0","Units","2015","2015",0.893728051045818,,
"SWE","Sweden","PDTY","Labour productivity, total economy","Q","Quarterly","2005-Q1","Q1-2005","IDX","Index","0","Units","2015","2015",0.897670248333942,,
"SWE","Sweden","PDTY","Labour productivity, total economy","Q","Quarterly","2005-Q2","Q2-2005","IDX","Index","0","Units","2015","2015",0.903854313761692,,
"SWE","Sweden","PDTY","Labour productivity, total economy","Q","Quarterly","2005-Q3","Q3-2005","IDX","Index","0","Units","2015","2015",0.911034915977957,,
"SWE","Sweden","PDTY","Labour productivity, total economy","Q","Quarterly","2005-Q4","Q4-2005","IDX","Index","0","Units","2015","2015",0.914044901060424,,
"SWE","Sweden","PDTY","Labour productivity, total economy","Q","Quarterly","2006-Q1","Q1-2006","IDX","Index","0","Units","2015","2015",0.925116589616996,,
"SWE","Sweden","PDTY","Labour productivity, total economy","Q","Quarterly","2006-Q2","Q2-2006","IDX","Index","0","Units","2015","2015",0.934235845922982,,
"SWE","Sweden","PDTY","Labour productivity, total economy","Q","Quarterly","2006-Q3","Q3-2006","IDX","Index","0","Units","2015","2015",0.935707119077616,,
"SWE","Sweden","PDTY","Labour productivity, total economy","Q","Quarterly","2006-Q4","Q4-2006","IDX","Index","0","Units","2015","2015",0.936980496392757,,
"SWE","Sweden","PDTY","Labour productivity, total economy","Q","Quarterly","2007-Q1","Q1-2007","IDX","Index","0","Units","2015","2015",0.940702535705604,,
"SWE","Sweden","PDTY","Labour productivity, total economy","Q","Quarterly","2007-Q2","Q2-2007","IDX","Index","0","Units","2015","2015",0.940473845532297,,
"SWE","Sweden","PDTY","Labour productivity, total economy","Q","Quarterly","2007-Q3","Q3-2007","IDX","Index","0","Units","2015","2015",0.944442080371907,,
"SWE","Sweden","PDTY","Labour productivity, total economy","Q","Quarterly","2007-Q4","Q4-2007","IDX","Index","0","Units","2015","2015",0.950433124203349,,
"SWE","Sweden","PDTY","Labour productivity, total economy","Q","Quarterly","2008-Q1","Q1-2008","IDX","Index","0","Units","2015","2015",0.945042314236808,,
"SWE","Sweden","PDTY","Labour productivity, total economy","Q","Quarterly","2008-Q2","Q2-2008","IDX","Index","0","Units","2015","2015",0.94331617952127,,
"SWE","Sweden","PDTY","Labour productivity, total economy","Q","Quarterly","2008-Q3","Q3-2008","IDX","Index","0","Units","2015","2015",0.939935038986805,,
"SWE","Sweden","PDTY","Labour productivity, total economy","Q","Quarterly","2008-Q4","Q4-2008","IDX","Index","0","Units","2015","2015",0.907726521317708,,
"SWE","Sweden","PDTY","Labour productivity, total economy","Q","Quarterly","2009-Q1","Q1-2009","IDX","Index","0","Units","2015","2015",0.908100529775878,,
"SWE","Sweden","PDTY","Labour productivity, total economy","Q","Quarterly","2009-Q2","Q2-2009","IDX","Index","0","Units","2015","2015",0.913143680494849,,
"SWE","Sweden","PDTY","Labour productivity, total economy","Q","Quarterly","2009-Q3","Q3-2009","IDX","Index","0","Units","2015","2015",0.917083486794943,,
"SWE","Sweden","PDTY","Labour productivity, total economy","Q","Quarterly","2009-Q4","Q4-2009","IDX","Index","0","Units","2015","2015",0.919188986142719,,
"SWE","Sweden","PDTY","Labour productivity, total economy","Q","Quarterly","2010-Q1","Q1-2010","IDX","Index","0","Units","2015","2015",0.949910122853165,,
"SWE","Sweden","PDTY","Labour productivity, total economy","Q","Quarterly","2010-Q2","Q2-2010","IDX","Index","0","Units","2015","2015",0.961942562176353,,
"SWE","Sweden","PDTY","Labour productivity, total economy","Q","Quarterly","2010-Q3","Q3-2010","IDX","Index","0","Units","2015","2015",0.96485757574719,,
"SWE","Sweden","PDTY","Labour productivity, total economy","Q","Quarterly","2010-Q4","Q4-2010","IDX","Index","0","Units","2015","2015",0.974743369900148,,
"SWE","Sweden","PDTY","Labour productivity, total economy","Q","Quarterly","2011-Q1","Q1-2011","IDX","Index","0","Units","2015","2015",0.97268224842679,,
"SWE","Sweden","PDTY","Labour productivity, total economy","Q","Quarterly","2011-Q2","Q2-2011","IDX","Index","0","Units","2015","2015",0.969684764401355,,
"SWE","Sweden","PDTY","Labour productivity, total economy","Q","Quarterly","2011-Q3","Q3-2011","IDX","Index","0","Units","2015","2015",0.976686243520051,,
"SWE","Sweden","PDTY","Labour productivity, total economy","Q","Quarterly","2011-Q4","Q4-2011","IDX","Index","0","Units","2015","2015",0.962873910333637,,
"SWE","Sweden","PDTY","Labour productivity, total economy","Q","Quarterly","2012-Q1","Q1-2012","IDX","Index","0","Units","2015","2015",0.963746794172503,,
"SWE","Sweden","PDTY","Labour productivity, total economy","Q","Quarterly","2012-Q2","Q2-2012","IDX","Index","0","Units","2015","2015",0.963419901557646,,
"SWE","Sweden","PDTY","Labour productivity, total economy","Q","Quarterly","2012-Q3","Q3-2012","IDX","Index","0","Units","2015","2015",0.959576121790049,,
"SWE","Sweden","PDTY","Labour productivity, total economy","Q","Quarterly","2012-Q4","Q4-2012","IDX","Index","0","Units","2015","2015",0.95373878311657,,
"SWE","Sweden","PDTY","Labour productivity, total economy","Q","Quarterly","2013-Q1","Q1-2013","IDX","Index","0","Units","2015","2015",0.960843589480641,,
"SWE","Sweden","PDTY","Labour productivity, total economy","Q","Quarterly","2013-Q2","Q2-2013","IDX","Index","0","Units","2015","2015",0.957819918960849,,
"SWE","Sweden","PDTY","Labour productivity, total economy","Q","Quarterly","2013-Q3","Q3-2013","IDX","Index","0","Units","2015","2015",0.959965681762157,,
"SWE","Sweden","PDTY","Labour productivity, total economy","Q","Quarterly","2013-Q4","Q4-2013","IDX","Index","0","Units","2015","2015",0.964164082431641,,
"SWE","Sweden","PDTY","Labour productivity, total economy","Q","Quarterly","2014-Q1","Q1-2014","IDX","Index","0","Units","2015","2015",0.970371884507255,,
"SWE","Sweden","PDTY","Labour productivity, total economy","Q","Quarterly","2014-Q2","Q2-2014","IDX","Index","0","Units","2015","2015",0.973142030053348,,
"SWE","Sweden","PDTY","Labour productivity, total economy","Q","Quarterly","2014-Q3","Q3-2014","IDX","Index","0","Units","2015","2015",0.972352477229666,,
"SWE","Sweden","PDTY","Labour productivity, total economy","Q","Quarterly","2014-Q4","Q4-2014","IDX","Index","0","Units","2015","2015",0.980746615805873,,
"SWE","Sweden","PDTY","Labour productivity, total economy","Q","Quarterly","2015-Q1","Q1-2015","IDX","Index","0","Units","2015","2015",0.988774649908471,,
"SWE","Sweden","PDTY","Labour productivity, total economy","Q","Quarterly","2015-Q2","Q2-2015","IDX","Index","0","Units","2015","2015",0.999072826284947,,
"SWE","Sweden","PDTY","Labour productivity, total economy","Q","Quarterly","2015-Q3","Q3-2015","IDX","Index","0","Units","2015","2015",1.00436457873557,,
"SWE","Sweden","PDTY","Labour productivity, total economy","Q","Quarterly","2015-Q4","Q4-2015","IDX","Index","0","Units","2015","2015",1.00765694792819,,
